class,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility
bad_form,0.5816401839256287,0.49827155470848083,0.1301371157169342,0.9999592304229736,0.3690553307533264,0.49938374757766724,0.1713799387216568,0.9999381303787231,0.5339086055755615,0.6771658062934875,-0.004922834690660238,0.9996788501739502,0.39382049441337585,0.6753551363945007,0.004868530668318272,0.9997439980506897,0.5602355003356934,0.8472391963005066,-0.05840933695435524,0.9610089063644409,0.36136168241500854,0.8395196795463562,-0.0831553190946579,0.9720844626426697,0.6002649068832397,0.9811428785324097,0.05648919194936752,0.9513700604438782,0.3208256661891937,0.984099268913269,0.0347607359290123,0.9600916504859924
bad_form,0.5837677121162415,0.49816039204597473,0.11794699728488922,0.99996018409729,0.3691490590572357,0.4990074932575226,0.1620437204837799,0.9999417066574097,0.5345543026924133,0.6772140860557556,-0.004765180870890617,0.9996849298477173,0.39450398087501526,0.6755402088165283,0.0047271777875721455,0.9997551441192627,0.5608839988708496,0.8458245992660522,-0.04766562953591347,0.9637694358825684,0.3627423644065857,0.8394650816917419,-0.08127206563949585,0.9741863012313843,0.6002017855644226,0.9788534045219421,0.06224833428859711,0.9539070129394531,0.32083842158317566,0.9839932918548584,0.03333250805735588,0.9623250961303711
bad_form,0.5858619213104248,0.4980897307395935,0.11301761120557785,0.9999623894691467,0.36941882967948914,0.4990559220314026,0.1499212235212326,0.9999447464942932,0.5355556011199951,0.6775757670402527,-0.004961714614182711,0.9996973276138306,0.39552342891693115,0.6760081052780151,0.004921763204038143,0.9997658133506775,0.5614882707595825,0.8459295034408569,-0.047742366790771484,0.9662256836891174,0.3627496361732483,0.8393896222114563,-0.07698527723550797,0.9758663177490234,0.6007405519485474,0.9797581434249878,0.06288839876651764,0.9557591676712036,0.3211097717285156,0.9837890863418579,0.03442958742380142,0.9637908935546875
bad_form,0.586758553981781,0.49806806445121765,0.1077263355255127,0.9999639391899109,0.3699003756046295,0.49930641055107117,0.14314016699790955,0.9999467730522156,0.5362344980239868,0.6777582168579102,-0.0048896842636168,0.9997004270553589,0.39662638306617737,0.6760720610618591,0.00484132906422019,0.9997703433036804,0.5618295073509216,0.8455957770347595,-0.046654894948005676,0.968439519405365,0.36355048418045044,0.8391737341880798,-0.07701950520277023,0.9774463176727295,0.6006821990013123,0.97890305519104,0.06503703445196152,0.9574959874153137,0.321114718914032,0.9831520915031433,0.03381085395812988,0.9649889469146729
bad_form,0.5877802968025208,0.49807262420654297,0.11124930530786514,0.9999662637710571,0.37024033069610596,0.4994544982910156,0.14048920571804047,0.9999500513076782,0.5374792814254761,0.6778715252876282,-0.004815937951207161,0.9997128248214722,0.39743098616600037,0.6761440634727478,0.004757660906761885,0.999778687953949,0.5624643564224243,0.8455958962440491,-0.04905039817094803,0.9702804684638977,0.36435002088546753,0.8389426469802856,-0.07752978801727295,0.9787099957466125,0.6014241576194763,0.9793903827667236,0.053182173520326614,0.9587085247039795,0.32234764099121094,0.9815877079963684,0.02764352597296238,0.9655675292015076
bad_form,0.5895369648933411,0.4981173574924469,0.10887585580348969,0.9999684691429138,0.3704635202884674,0.49985092878341675,0.12444734573364258,0.9999536275863647,0.5385004878044128,0.6779679656028748,-0.0033184087369590998,0.9997258186340332,0.39774593710899353,0.6761764287948608,0.0032539062667638063,0.9997897148132324,0.562444269657135,0.8456529974937439,-0.0434197261929512,0.9721412658691406,0.36498087644577026,0.8393405079841614,-0.0732647031545639,0.9800036549568176,0.601511538028717,0.9794238805770874,0.05351065471768379,0.9605247974395752,0.32279345393180847,0.9816600680351257,0.027907822281122208,0.9666436910629272
bad_form,0.589974582195282,0.49866992235183716,0.12712247669696808,0.9999703168869019,0.37116163969039917,0.5003736615180969,0.14382924139499664,0.9999560713768005,0.5394995212554932,0.6780261397361755,-0.002689299639314413,0.9997329711914062,0.39837977290153503,0.6763637065887451,0.002641163067892194,0.9997958540916443,0.5623989105224609,0.846120297908783,-0.043624237179756165,0.9733215570449829,0.3651700019836426,0.8402273058891296,-0.0758420005440712,0.9807515740394592,0.6014992594718933,0.9798557162284851,0.05537721514701843,0.9606896042823792,0.32248538732528687,0.9817534685134888,0.029852673411369324,0.966253936290741
bad_form,0.5900381803512573,0.5000016093254089,0.13311676681041718,0.9999724626541138,0.37207648158073425,0.5007609128952026,0.1611086130142212,0.9999584555625916,0.5399770736694336,0.678071916103363,-0.0036478941328823566,0.9997442364692688,0.3986526131629944,0.6764030456542969,0.0035777129232883453,0.9998012185096741,0.5624369978904724,0.847256600856781,-0.04661405459046364,0.9748756289482117,0.3651875853538513,0.8404170870780945,-0.07122614979743958,0.9814732074737549,0.6025031208992004,0.982383131980896,0.05161153897643089,0.9619134068489075,0.3224623501300812,0.9817364811897278,0.03776511549949646,0.9662308692932129
bad_form,0.5905706882476807,0.5022086501121521,0.10927576571702957,0.9999719262123108,0.37251949310302734,0.5014649033546448,0.11743795871734619,0.9999595284461975,0.5406929850578308,0.6781778931617737,-0.0028094106819480658,0.9997415542602539,0.39885687828063965,0.6764388680458069,0.0027328908909112215,0.9997996687889099,0.56242835521698,0.8472875952720642,-0.050421059131622314,0.9759358763694763,0.36517706513404846,0.8403704166412354,-0.07108943909406662,0.9821197390556335,0.6029101610183716,0.9824356436729431,0.046193234622478485,0.9626704454421997,0.32136470079421997,0.98099285364151,0.03780989348888397,0.9664981961250305
bad_form,0.5909587144851685,0.5042330622673035,0.08312118798494339,0.9999682903289795,0.3722391724586487,0.5026781558990479,0.08516903966665268,0.9999569058418274,0.540543258190155,0.6825101971626282,-0.0022491379640996456,0.9996971487998962,0.398804247379303,0.6790663599967957,0.0021821835543960333,0.9997649192810059,0.5624683499336243,0.848366916179657,-0.05597025901079178,0.9765432476997375,0.3652159869670868,0.8409065008163452,-0.07617320865392685,0.9823762774467468,0.6052514910697937,0.9834453463554382,0.045473549515008926,0.9625523686408997,0.3213633596897125,0.9818372130393982,0.02901429682970047,0.9659170508384705
bad_form,0.5910067558288574,0.5041521191596985,0.08484190702438354,0.9999608993530273,0.37172937393188477,0.5036441683769226,0.0808074101805687,0.9999423623085022,0.540445864200592,0.683587372303009,-0.0010694488883018494,0.9996175169944763,0.39888909459114075,0.6797305941581726,0.0010283391457051039,0.9996899366378784,0.5624611973762512,0.8486672043800354,-0.06473493576049805,0.9763014912605286,0.36494937539100647,0.84100341796875,-0.08572962135076523,0.9819527864456177,0.6072586178779602,0.9843375086784363,0.03464662656188011,0.9613383412361145,0.3219251036643982,0.9825247526168823,0.0178124587982893,0.9643258452415466
bad_form,0.591169536113739,0.5040537714958191,0.11043639481067657,0.9999622106552124,0.37167659401893616,0.5045173764228821,0.09018263965845108,0.9999331831932068,0.5403741002082825,0.6843046545982361,0.0005017337389290333,0.9995775818824768,0.39949658513069153,0.6818140149116516,-0.00046948640374466777,0.9996187686920166,0.5632074475288391,0.8489561676979065,-0.05359193682670593,0.9765934348106384,0.36492791771888733,0.8427852392196655,-0.06667639315128326,0.9812986254692078,0.6072250008583069,0.9844343662261963,0.03692501038312912,0.9606124758720398,0.32214435935020447,0.9843367338180542,0.02027900330722332,0.9619646072387695
bad_form,0.5904181003570557,0.5039950013160706,0.22101613879203796,0.999963104724884,0.37313106656074524,0.5045409202575684,0.1958528310060501,0.9999279975891113,0.5403249263763428,0.6844696402549744,0.001030342886224389,0.9995705485343933,0.40163615345954895,0.6819089651107788,-0.0009133439743891358,0.9995979070663452,0.5639451742172241,0.8493149280548096,-0.05104343593120575,0.977016806602478,0.3649423122406006,0.8436378836631775,-0.06709768623113632,0.9810665249824524,0.6057659387588501,0.9844245314598083,0.05864689499139786,0.9595704674720764,0.3221319913864136,0.9852688312530518,0.03073897585272789,0.9607594609260559
bad_form,0.5894969701766968,0.5039634704589844,0.23153755068778992,0.9999632239341736,0.37411051988601685,0.5044664740562439,0.22406303882598877,0.9999220967292786,0.5408605933189392,0.6842353940010071,0.0010114896576851606,0.9995657801628113,0.404042512178421,0.6818488240242004,-0.0008803174132481217,0.9995787739753723,0.5641688108444214,0.8491564393043518,-0.05086671561002731,0.977680504322052,0.36531177163124084,0.8440769910812378,-0.06767452508211136,0.9810677170753479,0.6057194471359253,0.9854841232299805,0.0754212737083435,0.9594708681106567,0.3225173354148865,0.9852533340454102,0.04914797097444534,0.9604736566543579
bad_form,0.5864230394363403,0.5031346678733826,0.22672288119792938,0.9999603033065796,0.37651288509368896,0.504337728023529,0.24219439923763275,0.9999141693115234,0.5407742857933044,0.6837097406387329,0.0003501653263811022,0.9995447993278503,0.4046829044818878,0.6818073987960815,-0.00016002815391402692,0.9995453357696533,0.5642606019973755,0.8491142392158508,-0.051052894443273544,0.9773984551429749,0.36583879590034485,0.8439927697181702,-0.07009103149175644,0.9807195663452148,0.6056685447692871,0.9859055280685425,0.09997400641441345,0.95672607421875,0.3224218189716339,0.9852318167686462,0.06850885599851608,0.9583997130393982
bad_form,0.5842579007148743,0.5029367804527283,0.21956190466880798,0.9999387860298157,0.37742888927459717,0.504461407661438,0.21987056732177734,0.9998905658721924,0.5406979322433472,0.6839637160301208,0.0006515693967230618,0.9995192885398865,0.40472933650016785,0.6820733547210693,-0.0004830360412597656,0.9995103478431702,0.5646175146102905,0.84909987449646,-0.04803749918937683,0.9770151376724243,0.36650076508522034,0.8439691066741943,-0.06918823719024658,0.9804068803787231,0.6040726900100708,0.9857248067855835,0.09322167187929153,0.9550141096115112,0.32395535707473755,0.9852120280265808,0.06366682797670364,0.9563003778457642
bad_form,0.5829886794090271,0.5037432909011841,0.2021239548921585,0.9999034404754639,0.3780432641506195,0.5047832131385803,0.20515859127044678,0.9998556971549988,0.5408186316490173,0.6849092245101929,0.0008132400107569993,0.9994708895683289,0.4051661789417267,0.6842930912971497,-0.0006455740658566356,0.9994434118270874,0.5673279166221619,0.8496715426445007,-0.048741526901721954,0.9760714769363403,0.36650118231773376,0.8439971804618835,-0.055129293352365494,0.9791221618652344,0.6033556461334229,0.98592209815979,0.08831890672445297,0.9507600665092468,0.3244287073612213,0.9851610064506531,0.07164279371500015,0.9521471858024597
bad_form,0.5826520323753357,0.5039040446281433,0.16243554651737213,0.9998680353164673,0.3779461085796356,0.5049805045127869,0.13166384398937225,0.9998247623443604,0.5407909750938416,0.6902860403060913,0.003247699234634638,0.9994044899940491,0.4052128493785858,0.6905882954597473,-0.0031458004377782345,0.9993466734886169,0.5738950371742249,0.8509693741798401,-0.04991675913333893,0.9757429957389832,0.3651151955127716,0.8454216718673706,-0.056654058396816254,0.9787099361419678,0.6033309698104858,0.9866506457328796,0.03548641875386238,0.9496662020683289,0.32489722967147827,0.9859763979911804,0.0033872928470373154,0.9505701661109924
bad_form,0.583145797252655,0.5046228766441345,0.1406947821378708,0.9998399615287781,0.37803915143013,0.506232738494873,0.10254133492708206,0.9998036026954651,0.5405920743942261,0.6961073279380798,0.004659758880734444,0.9993296265602112,0.40518471598625183,0.6953529119491577,-0.004561187699437141,0.9992648959159851,0.5794659852981567,0.8517204523086548,-0.04986490309238434,0.9763028025627136,0.3631369471549988,0.8468234539031982,-0.05808743089437485,0.9793009757995605,0.6037901639938354,0.9865809679031372,0.04001268744468689,0.9506503343582153,0.3249574303627014,0.9869731664657593,-0.002229181816801429,0.9514536261558533
bad_form,0.5828025937080383,0.5082424283027649,0.12340795993804932,0.9998157024383545,0.3780187964439392,0.509409487247467,0.08880660682916641,0.9997766017913818,0.5404378175735474,0.7047914266586304,0.005627723876386881,0.9992626309394836,0.40516969561576843,0.7012090086936951,-0.005526936147361994,0.9991999864578247,0.5843250751495361,0.8556174039840698,-0.045449331402778625,0.9767993092536926,0.3590730130672455,0.8475869297981262,-0.054778993129730225,0.9797714948654175,0.60325688123703,0.9865309596061707,0.04894415661692619,0.950961709022522,0.32468181848526,0.9872737526893616,0.007388086058199406,0.9520946145057678
bad_form,0.5803871154785156,0.5134046673774719,0.1281244307756424,0.9998054504394531,0.3736729621887207,0.5138327479362488,0.08673956245183945,0.9997588992118835,0.5400688648223877,0.7089812755584717,0.006055376026779413,0.9992186427116394,0.40507498383522034,0.7062599658966064,-0.005969915073364973,0.9991642236709595,0.5868697762489319,0.8573102951049805,-0.04873856157064438,0.9778537750244141,0.35373514890670776,0.8477514982223511,-0.07017313688993454,0.9807160496711731,0.6019366383552551,0.986910879611969,0.02007332630455494,0.9532159566879272,0.3244437277317047,0.9888298511505127,-0.04070727899670601,0.9545056223869324
bad_form,0.5804152488708496,0.5205575227737427,0.12813304364681244,0.9997954964637756,0.3713451623916626,0.5189637541770935,0.06637467443943024,0.9997479915618896,0.5391809344291687,0.7172120809555054,0.006686866749078035,0.9991492629051208,0.40496858954429626,0.7153605818748474,-0.006566870491951704,0.999106228351593,0.5921086668968201,0.8616418242454529,-0.04891432821750641,0.978312075138092,0.34444740414619446,0.849700391292572,-0.07822445780038834,0.9812684059143066,0.6022369861602783,0.9893513321876526,0.029512178152799606,0.9533185362815857,0.32444071769714355,0.9889938831329346,-0.027077483013272285,0.9544450044631958
bad_form,0.5784619450569153,0.527126669883728,0.09955814480781555,0.9997423887252808,0.3699254095554352,0.5240989923477173,0.03525273874402046,0.9997285008430481,0.5380269289016724,0.720909059047699,0.006855609826743603,0.9989348649978638,0.4048554301261902,0.7204855680465698,-0.006696028634905815,0.9990156292915344,0.5952764749526978,0.860975444316864,-0.059537068009376526,0.9774499535560608,0.3385756015777588,0.8495399951934814,-0.11251423507928848,0.9814898371696472,0.6023976802825928,0.9892997145652771,0.0485311821103096,0.949834406375885,0.3244544565677643,0.9888853430747986,-0.016905570402741432,0.9535816311836243
bad_form,0.5774429440498352,0.5334679484367371,0.08246457576751709,0.999703049659729,0.36977916955947876,0.5299779176712036,0.02489715814590454,0.9997103810310364,0.5375707745552063,0.7230190634727478,0.0065790810622274876,0.9987134337425232,0.40484440326690674,0.7251272797584534,-0.006379167083650827,0.9989097118377686,0.5966700911521912,0.8605108857154846,-0.08490519970655441,0.9766491651535034,0.33181488513946533,0.8495131731033325,-0.13100117444992065,0.9816741943359375,0.6043762564659119,0.9897388815879822,0.04526444151997566,0.9466350674629211,0.3239614963531494,0.9890896081924438,-0.020622748881578445,0.9526719450950623
bad_form,0.5764324069023132,0.538515031337738,0.08430733531713486,0.999677836894989,0.36985471844673157,0.5363972783088684,0.026659082621335983,0.9996969103813171,0.5374218821525574,0.7259341478347778,0.006347070913761854,0.9985764622688293,0.404883474111557,0.7281367182731628,-0.006120327394455671,0.9988420009613037,0.5973589420318604,0.8604440093040466,-0.12173113226890564,0.9751893877983093,0.32976287603378296,0.8492503762245178,-0.15036581456661224,0.9815204739570618,0.6045269966125488,0.9920318126678467,-0.01885935850441456,0.9418307542800903,0.3234742283821106,0.9891383051872253,-0.06097690388560295,0.951093316078186
bad_form,0.5756590962409973,0.5458232164382935,0.0947541892528534,0.999674916267395,0.36986297369003296,0.5433444976806641,0.039818450808525085,0.9996910691261292,0.5361382961273193,0.730047881603241,0.006157022435218096,0.9985071420669556,0.4047735929489136,0.7323960065841675,-0.0059289876371622086,0.9987695813179016,0.5968332886695862,0.8600831627845764,-0.12614218890666962,0.9731669425964355,0.3289186954498291,0.8492373824119568,-0.13771070539951324,0.9805019497871399,0.6045687794685364,0.993510901927948,-0.0477333702147007,0.9354066848754883,0.32305243611335754,0.9902120232582092,-0.0782519057393074,0.9480127096176147
bad_form,0.5739960074424744,0.5533931851387024,0.0773577019572258,0.9996618032455444,0.3686068058013916,0.5516783595085144,0.020251188427209854,0.9996925592422485,0.5351812243461609,0.7342302799224854,0.00586359528824687,0.9983980655670166,0.4038276672363281,0.7372695803642273,-0.00561700901016593,0.9986992478370667,0.5961034893989563,0.8527101278305054,-0.16648589074611664,0.9715546369552612,0.3284551501274109,0.8491864800453186,-0.19983574748039246,0.9799293279647827,0.604557991027832,0.9903053641319275,-0.1032322496175766,0.9311930537223816,0.323074609041214,0.990244448184967,-0.13899460434913635,0.946169912815094
bad_form,0.5725279450416565,0.5618975162506104,0.0663173571228981,0.9996628165245056,0.3673461675643921,0.5599836111068726,0.016760990023612976,0.9997002482414246,0.532779335975647,0.7381662130355835,0.0036243400536477566,0.998296856880188,0.40255555510520935,0.7412483096122742,-0.003309267573058605,0.998607873916626,0.5955196619033813,0.8474349975585938,-0.23923514783382416,0.9713921546936035,0.32939448952674866,0.8485401272773743,-0.2823799252510071,0.9796659350395203,0.6045538187026978,0.9897754192352295,-0.20321349799633026,0.9298158288002014,0.3231171667575836,0.9919860363006592,-0.25480371713638306,0.9451618790626526
bad_form,0.5718361735343933,0.5691805481910706,0.06672327220439911,0.9996633529663086,0.36465054750442505,0.5699136853218079,0.018865130841732025,0.9997045993804932,0.532412588596344,0.7426429390907288,0.0020908417645841837,0.9982560276985168,0.4015396237373352,0.745065450668335,-0.0017178503330796957,0.9985518455505371,0.5932275056838989,0.8441097140312195,-0.28397393226623535,0.9715182185173035,0.3303036093711853,0.8482478260993958,-0.34065964818000793,0.9793863892555237,0.6043696403503418,0.9897021651268005,-0.2946275770664215,0.9295267462730408,0.32329317927360535,0.9935508966445923,-0.35079360008239746,0.9445666074752808
bad_form,0.571923017501831,0.5780206322669983,0.04810290038585663,0.9996667504310608,0.3637552261352539,0.5788551568984985,0.01488402672111988,0.9997086524963379,0.5316216945648193,0.7506106495857239,0.001017203670926392,0.9982740879058838,0.3991645574569702,0.7514557242393494,-0.0006706645945087075,0.998543918132782,0.5904656052589417,0.8436103463172913,-0.32151246070861816,0.9715791344642639,0.33012035489082336,0.8484411835670471,-0.36827215552330017,0.9790661334991455,0.6030608415603638,0.9893378019332886,-0.31419989466667175,0.9304581880569458,0.32306110858917236,0.9949374794960022,-0.3649371564388275,0.9451056718826294
bad_form,0.5719180703163147,0.5844441056251526,0.03302644193172455,0.9996790289878845,0.3632263243198395,0.5836625695228577,0.012549974024295807,0.9997154474258423,0.5307526588439941,0.7558483481407166,-0.0015423065051436424,0.9983075857162476,0.3974168598651886,0.7549632787704468,0.001855224370956421,0.998539924621582,0.5891314744949341,0.8445196151733398,-0.338921457529068,0.9721490144729614,0.3272959291934967,0.8491766452789307,-0.38383036851882935,0.9787724614143372,0.603305459022522,0.9895833134651184,-0.33325687050819397,0.9320707321166992,0.32396647334098816,0.9949930906295776,-0.37039411067962646,0.9446610808372498
bad_form,0.5716896653175354,0.5904331803321838,-0.006884382572025061,0.9996699094772339,0.36268579959869385,0.5885220170021057,-0.025547049939632416,0.9997106194496155,0.5294120907783508,0.7600083947181702,-0.0017644159961491823,0.9983147382736206,0.39601439237594604,0.7596451640129089,0.002087945584207773,0.99852454662323,0.588444709777832,0.8431981205940247,-0.4501250088214874,0.9727811813354492,0.3230981230735779,0.8496074080467224,-0.483154296875,0.9786511659622192,0.6037798523902893,0.9895049929618835,-0.4247564673423767,0.933266818523407,0.3220255374908447,0.9949267506599426,-0.4551926553249359,0.9440115094184875
bad_form,0.5706502795219421,0.5953624844551086,0.0043268268927931786,0.9996631145477295,0.3616974353790283,0.5925147533416748,-0.01914331503212452,0.9997166991233826,0.5276051163673401,0.763653039932251,-0.0017648818902671337,0.9982941150665283,0.39534011483192444,0.7632075548171997,0.002089358400553465,0.9985211491584778,0.5887611508369446,0.8435202240943909,-0.41589340567588806,0.9732645153999329,0.3200041353702545,0.8491283655166626,-0.48090994358062744,0.978852391242981,0.6040546894073486,0.9891696572303772,-0.40446123480796814,0.9343737959861755,0.321949303150177,0.9948265552520752,-0.4521125853061676,0.9447124004364014
bad_form,0.5699840784072876,0.5992361307144165,0.0030869271140545607,0.999654233455658,0.36058107018470764,0.5968891382217407,-0.01753973960876465,0.9997191429138184,0.5261340737342834,0.7664843797683716,-0.0020208240021020174,0.998262345790863,0.39452895522117615,0.7667681574821472,0.0023559716064482927,0.9985008239746094,0.5872746706008911,0.8411188125610352,-0.4601070284843445,0.9744179248809814,0.3157828152179718,0.8496854305267334,-0.5060093402862549,0.9794958829879761,0.6039638519287109,0.9876994490623474,-0.41915735602378845,0.9366030097007751,0.3215685784816742,0.9946918487548828,-0.4723600149154663,0.9462577700614929
bad_form,0.5697803497314453,0.6004849672317505,-0.012672793120145798,0.9996493458747864,0.36069682240486145,0.5978997945785522,-0.02209104783833027,0.9997223615646362,0.5242718458175659,0.7675989866256714,-0.002843331778421998,0.9982460737228394,0.3935946524143219,0.7688207030296326,0.0032045450061559677,0.9984978437423706,0.5872732996940613,0.8413569927215576,-0.4999004900455475,0.9754021763801575,0.31126415729522705,0.85062575340271,-0.5552608370780945,0.9802103638648987,0.6039897799491882,0.9878533482551575,-0.4630216956138611,0.93797367811203,0.321498841047287,0.9945896863937378,-0.5198359489440918,0.9470319747924805
