class,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility
good_form,0.26205167174339294,0.42693594098091125,-0.17185111343860626,0.999894380569458,0.28150802850723267,0.3123839795589447,0.09354633837938309,0.9990949034690857,0.32866010069847107,0.5865893363952637,-0.17967823147773743,0.9984176754951477,0.3504105806350708,0.4058661460876465,0.18779203295707703,0.10542972385883331,0.33586379885673523,0.7530531287193298,-0.12834414839744568,0.9948373436927795,0.34698426723480225,0.5449863076210022,0.24737022817134857,0.17217987775802612,0.4724498689174652,0.5118991732597351,-0.07906405627727509,0.999153733253479,0.4754674732685089,0.432777464389801,0.0789344385266304,0.9964810013771057,0.7467526793479919,0.5916708111763,0.08626493811607361,0.9542458057403564,0.7319366335868835,0.5478682518005371,0.22538349032402039,0.5919577479362488
good_form,0.2617446482181549,0.43225839734077454,-0.17236240208148956,0.9998916387557983,0.28006845712661743,0.323890745639801,0.09816334396600723,0.9989737272262573,0.33148494362831116,0.5868704319000244,-0.17928282916545868,0.9981395602226257,0.3503655195236206,0.42734888195991516,0.1797926425933838,0.09882379323244095,0.33595532178878784,0.751968264579773,-0.12877127528190613,0.994418203830719,0.346992164850235,0.5666442513465881,0.21119949221611023,0.16206565499305725,0.47187474370002747,0.5141565799713135,-0.07911478728055954,0.999154269695282,0.47405415773391724,0.436693400144577,0.07897929102182388,0.9963735342025757,0.747020423412323,0.5916680693626404,0.07146750390529633,0.9568881392478943,0.7322513461112976,0.5542648434638977,0.21734417974948883,0.6041274070739746
good_form,0.26103734970092773,0.436473548412323,-0.1728874295949936,0.9998853206634521,0.2779959440231323,0.33564677834510803,0.10793102532625198,0.9987814426422119,0.3335548937320709,0.5868593454360962,-0.17868803441524506,0.9978062510490417,0.3507199287414551,0.44032132625579834,0.18171578645706177,0.09302493184804916,0.3359327018260956,0.7512165307998657,-0.12374000996351242,0.9938768744468689,0.34648361802101135,0.5700492262840271,0.20880107581615448,0.15231414139270782,0.47134819626808167,0.5152719020843506,-0.0809156596660614,0.9990943074226379,0.47324493527412415,0.44255775213241577,0.08082552254199982,0.9960020780563354,0.7473757266998291,0.591669499874115,0.052105557173490524,0.9584473967552185,0.7333007454872131,0.5560140609741211,0.20116563141345978,0.6100655198097229
good_form,0.260132759809494,0.4460923373699188,-0.17389771342277527,0.9998791217803955,0.2767508327960968,0.34781619906425476,0.11461952328681946,0.998628556728363,0.3370986580848694,0.589583694934845,-0.1705281287431717,0.997128427028656,0.35134443640708923,0.46742016077041626,0.17806443572044373,0.0872926190495491,0.3358100652694702,0.7512404322624207,-0.11666402220726013,0.9929938316345215,0.34676381945610046,0.586270809173584,0.18035516142845154,0.1421375572681427,0.46975061297416687,0.5192720293998718,-0.08093282580375671,0.9990308284759521,0.471077561378479,0.4481907784938812,0.08083386719226837,0.9956068396568298,0.7476579546928406,0.5915456414222717,0.02523953467607498,0.9596599340438843,0.7333983778953552,0.5569316744804382,0.17762094736099243,0.615646243095398
good_form,0.25894564390182495,0.4598082900047302,-0.1768687665462494,0.9998764395713806,0.27463263273239136,0.3568301498889923,0.12169644981622696,0.9984912872314453,0.34024813771247864,0.5933276414871216,-0.17293387651443481,0.9968324899673462,0.3522004783153534,0.4670454263687134,0.1789732426404953,0.08234810084104538,0.3351952135562897,0.7513706088066101,-0.11865776032209396,0.9926891326904297,0.3463357985019684,0.5874153971672058,0.18963740766048431,0.1337597370147705,0.4694463908672333,0.5257107615470886,-0.08399699628353119,0.9989663362503052,0.4708813726902008,0.45562508702278137,0.08394800871610641,0.9951974749565125,0.7476163506507874,0.5936552882194519,0.03266540914773941,0.9602620601654053,0.7333934307098389,0.5570859909057617,0.1872711479663849,0.6168407201766968
good_form,0.2567380368709564,0.46450531482696533,-0.17574748396873474,0.9998724460601807,0.2732287347316742,0.3661586046218872,0.12888115644454956,0.9984623193740845,0.3411422669887543,0.5959241390228271,-0.1727026104927063,0.9961448907852173,0.3535005450248718,0.4781118333339691,0.1813989281654358,0.07993140816688538,0.33478182554244995,0.751211404800415,-0.12050473690032959,0.9919998049736023,0.3453027009963989,0.5906721949577332,0.18527665734291077,0.1296693980693817,0.46807244420051575,0.5308876037597656,-0.08647128939628601,0.9988740682601929,0.47054439783096313,0.4601454734802246,0.08646123111248016,0.9948674440383911,0.7476574778556824,0.5936158895492554,0.004121026024222374,0.9607735276222229,0.7346890568733215,0.5588656663894653,0.16690291464328766,0.6194934248924255
good_form,0.25476041436195374,0.47628122568130493,-0.17607562243938446,0.9998654127120972,0.2714737057685852,0.3770903944969177,0.1264560967683792,0.9984005093574524,0.3426370918750763,0.5989137887954712,-0.17349418997764587,0.9954792261123657,0.35332998633384705,0.4834602177143097,0.18015624582767487,0.07778698951005936,0.33469733595848083,0.7508307695388794,-0.12184847146272659,0.9913559556007385,0.3450116813182831,0.6022299528121948,0.1804036945104599,0.12579819560050964,0.46669673919677734,0.5359930992126465,-0.08644269406795502,0.9987459182739258,0.46924149990081787,0.4657803475856781,0.08643646538257599,0.9943371415138245,0.747649610042572,0.5935303568840027,-0.0038684296887367964,0.9605525732040405,0.7346488833427429,0.5598403811454773,0.15452226996421814,0.6178093552589417
good_form,0.25301894545555115,0.48664048314094543,-0.17613765597343445,0.9998597502708435,0.26919952034950256,0.38803237676620483,0.12374040484428406,0.9983955025672913,0.34388071298599243,0.5994950532913208,-0.17392656207084656,0.9944853186607361,0.3536551296710968,0.48984143137931824,0.179170161485672,0.07717613130807877,0.33479464054107666,0.7508211731910706,-0.1379607766866684,0.9904322624206543,0.3457581102848053,0.6105430126190186,0.1790565550327301,0.12483979016542435,0.4652094542980194,0.5408742427825928,-0.08594929426908493,0.9986743330955505,0.4682449996471405,0.47058534622192383,0.08597078919410706,0.9940794706344604,0.7478125095367432,0.5943509340286255,-0.0024786926805973053,0.9611726999282837,0.7350483536720276,0.5621073246002197,0.15277282893657684,0.6204793453216553
good_form,0.2512812316417694,0.4942531883716583,-0.17770184576511383,0.9998480081558228,0.2693244218826294,0.39366382360458374,0.1229800283908844,0.9983896613121033,0.3444423973560333,0.6037527322769165,-0.18250980973243713,0.9934351444244385,0.352804958820343,0.5000881552696228,0.17783507704734802,0.07652925699949265,0.33486488461494446,0.750825822353363,-0.15141122043132782,0.9894084930419922,0.3457607328891754,0.6177399158477783,0.17307844758033752,0.1251973658800125,0.46398189663887024,0.5465333461761475,-0.08756408095359802,0.9985863566398621,0.4674421548843384,0.4740728437900543,0.08756501972675323,0.9938881397247314,0.747847855091095,0.5920951962471008,0.006329827010631561,0.9626871347427368,0.7351621389389038,0.5631883144378662,0.16396386921405792,0.6291088461875916
good_form,0.2514273524284363,0.5073519349098206,-0.18282945454120636,0.9998089075088501,0.26572921872138977,0.4085654020309448,0.12221626192331314,0.9983730316162109,0.34541797637939453,0.6038061380386353,-0.1818099021911621,0.9904963374137878,0.3491464853286743,0.5166484117507935,0.18104760348796844,0.07834750413894653,0.33490321040153503,0.7510818839073181,-0.1313578486442566,0.9858356714248657,0.3415175974369049,0.6397879719734192,0.1771567314863205,0.13063809275627136,0.4640732705593109,0.5484690070152283,-0.08921201527118683,0.9984045028686523,0.4666290879249573,0.4851970672607422,0.08921445906162262,0.9936011433601379,0.7472590208053589,0.5907509922981262,-0.019532041624188423,0.9613418579101562,0.7332388162612915,0.5634661912918091,0.1527937799692154,0.6249988675117493
good_form,0.25139835476875305,0.5136840343475342,-0.18172197043895721,0.9997830390930176,0.26425984501838684,0.4193132221698761,0.12245780974626541,0.9983465671539307,0.34599795937538147,0.6038464307785034,-0.18010449409484863,0.9880954623222351,0.3476708233356476,0.5230606198310852,0.18772882223129272,0.0801563709974289,0.33511820435523987,0.7502862811088562,-0.1344577670097351,0.9826939702033997,0.3377685844898224,0.6437533497810364,0.1841953694820404,0.1367790848016739,0.46380794048309326,0.5524574518203735,-0.08956926316022873,0.9982430934906006,0.46513116359710693,0.49150118231773376,0.08957633376121521,0.993285596370697,0.7472077012062073,0.5846262574195862,-0.021407295018434525,0.9603436589241028,0.7322279214859009,0.5622066855430603,0.14592210948467255,0.6190646886825562
good_form,0.25104910135269165,0.5203508734703064,-0.1721833497285843,0.9997549057006836,0.2638474702835083,0.43233224749565125,0.12274444848299026,0.9983378052711487,0.34667423367500305,0.604956865310669,-0.16606014966964722,0.9851701259613037,0.3477593958377838,0.5384954214096069,0.18712176382541656,0.08374236524105072,0.3352806270122528,0.7517059445381165,-0.12537555396556854,0.9790825247764587,0.3374241888523102,0.6587038040161133,0.1757757067680359,0.14481578767299652,0.46333563327789307,0.5549314618110657,-0.08939569443464279,0.99805748462677,0.4640795588493347,0.5006949305534363,0.089390330016613,0.9929512143135071,0.7466667890548706,0.5838509798049927,-0.04117566719651222,0.9597286581993103,0.7320001125335693,0.5621575713157654,0.12064142525196075,0.617874801158905
good_form,0.2503773868083954,0.5288273096084595,-0.16839613020420074,0.9997217059135437,0.26460233330726624,0.43951156735420227,0.126587375998497,0.9982937574386597,0.34712180495262146,0.6067491769790649,-0.16620281338691711,0.9816652536392212,0.34992191195487976,0.5418667793273926,0.19167356193065643,0.08539661020040512,0.3353533446788788,0.752534806728363,-0.12622375786304474,0.974829375743866,0.3391042947769165,0.6624151468276978,0.17769473791122437,0.1509106457233429,0.46296313405036926,0.5661205053329468,-0.09075883775949478,0.9978725910186768,0.4633345603942871,0.5127871632575989,0.09078200906515121,0.9925102591514587,0.7459915280342102,0.5832845568656921,-0.06297015398740768,0.9586997628211975,0.7319166660308838,0.5622493624687195,0.11108355969190598,0.611869752407074
good_form,0.24809803068637848,0.5361079573631287,-0.15069197118282318,0.9997029900550842,0.2651108205318451,0.4386841952800751,0.13243749737739563,0.9982022047042847,0.3470183312892914,0.6063677668571472,-0.15263622999191284,0.9778196811676025,0.3558574914932251,0.5310065746307373,0.1911095678806305,0.0818614587187767,0.3354996144771576,0.7528815865516663,-0.11429733783006668,0.9693880081176758,0.3495352566242218,0.651073694229126,0.1779499351978302,0.14506098628044128,0.45732057094573975,0.5728895664215088,-0.09054242819547653,0.9978705644607544,0.4592474400997162,0.5152409672737122,0.09056244045495987,0.9924827814102173,0.7457926869392395,0.5846335291862488,-0.07735756784677505,0.9567415714263916,0.7308290004730225,0.5624247789382935,0.0987449437379837,0.6059789061546326
good_form,0.24656479060649872,0.5402407646179199,-0.1349909007549286,0.9996653199195862,0.265578031539917,0.440329372882843,0.14624212682247162,0.9980580806732178,0.34719038009643555,0.6045243144035339,-0.13881954550743103,0.9752106666564941,0.3595714569091797,0.4847852289676666,0.206007182598114,0.078433558344841,0.33526623249053955,0.7529484629631042,-0.09242253005504608,0.9648869633674622,0.35376065969467163,0.6139373779296875,0.2153329849243164,0.14005768299102783,0.4552568793296814,0.5776368379592896,-0.09130089730024338,0.9977368116378784,0.4575459361076355,0.5192309021949768,0.09133268147706985,0.9921904802322388,0.7470067143440247,0.5852906107902527,-0.0791926458477974,0.9522752165794373,0.73261559009552,0.5583780407905579,0.09304344654083252,0.5967611074447632
good_form,0.2455110102891922,0.5476961731910706,-0.1322603076696396,0.9996265769004822,0.2692711651325226,0.43626073002815247,0.16075383126735687,0.9978890419006348,0.34699341654777527,0.6043922901153564,-0.14145810902118683,0.9706900715827942,0.36631447076797485,0.4475851356983185,0.22472146153450012,0.07502073049545288,0.33512476086616516,0.752126932144165,-0.08920595794916153,0.9548116326332092,0.35259562730789185,0.5606591105461121,0.2523431181907654,0.13343080878257751,0.4529625475406647,0.5843510627746582,-0.09640537202358246,0.9976028800010681,0.45705321431159973,0.5217478275299072,0.09644952416419983,0.9918438196182251,0.7454417943954468,0.5852919220924377,-0.08675436675548553,0.9467602968215942,0.7317414879798889,0.5600849986076355,0.1011514961719513,0.5886626243591309
good_form,0.24541586637496948,0.553528368473053,-0.1343054324388504,0.9996119141578674,0.2715950310230255,0.4347931444644928,0.16073283553123474,0.9977787137031555,0.3470381796360016,0.5998331904411316,-0.1452472060918808,0.9680021405220032,0.3687598407268524,0.433550089597702,0.23150716722011566,0.07252614945173264,0.33495137095451355,0.7507435083389282,-0.0952288955450058,0.9486870765686035,0.349494606256485,0.548534095287323,0.268697589635849,0.1290401816368103,0.4527195692062378,0.5860863924026489,-0.10036827623844147,0.9974771738052368,0.4559870958328247,0.5199876427650452,0.10042386502027512,0.9914840459823608,0.7437025308609009,0.5860968828201294,-0.07373540103435516,0.936197817325592,0.7284284830093384,0.5635727643966675,0.10967127978801727,0.565561056137085
good_form,0.24482087790966034,0.5617156624794006,-0.1396632045507431,0.999592125415802,0.2715444266796112,0.4397018849849701,0.16157874464988708,0.9977006316184998,0.3470306694507599,0.5959181785583496,-0.14732012152671814,0.9658379554748535,0.36853840947151184,0.4276505410671234,0.23084713518619537,0.07105997204780579,0.3349195420742035,0.7498698830604553,-0.08423202484846115,0.9423531293869019,0.34808847308158875,0.5384165048599243,0.26251205801963806,0.1250430941581726,0.4528068006038666,0.5868750214576721,-0.10288023203611374,0.9972693920135498,0.455903559923172,0.52017742395401,0.10290399193763733,0.9911114573478699,0.7426573634147644,0.5865504741668701,-0.05936278775334358,0.9280216693878174,0.727689802646637,0.56618732213974,0.1342094987630844,0.5517669916152954
good_form,0.24390198290348053,0.5645284652709961,-0.13691836595535278,0.9995734095573425,0.27168017625808716,0.442041277885437,0.15642990171909332,0.9976029396057129,0.346993625164032,0.5875805020332336,-0.14854075014591217,0.9632006883621216,0.36877766251564026,0.42103421688079834,0.22349996864795685,0.06990035623311996,0.33487892150878906,0.7461238503456116,-0.10778986662626266,0.9367082118988037,0.34567204117774963,0.5372359156608582,0.24759149551391602,0.12371594458818436,0.45287713408470154,0.5907912254333496,-0.10281559824943542,0.9971117377281189,0.456143319606781,0.5237322449684143,0.10282807052135468,0.9907189607620239,0.7425962686538696,0.584999680519104,-0.04942191392183304,0.9207460284233093,0.7274857759475708,0.5642441511154175,0.14498640596866608,0.5367950201034546
good_form,0.2434634119272232,0.5798711776733398,-0.14747017621994019,0.9995740652084351,0.2723328471183777,0.4443053901195526,0.15364497900009155,0.9975928068161011,0.3469386398792267,0.5890540480613708,-0.1489381343126297,0.9624598026275635,0.3690164387226105,0.4222635328769684,0.2228793352842331,0.07030336558818817,0.3341276943683624,0.74615079164505,-0.0772111788392067,0.9319542646408081,0.34669461846351624,0.5199943780899048,0.26115381717681885,0.12388614565134048,0.45493263006210327,0.5922380685806274,-0.10684762895107269,0.9970313310623169,0.45641469955444336,0.526835560798645,0.10676230490207672,0.9906513094902039,0.742547869682312,0.5805749297142029,-0.016277769580483437,0.9173784255981445,0.7272202968597412,0.5609241127967834,0.18679696321487427,0.5300993919372559
good_form,0.24232850968837738,0.5781946182250977,-0.1430862545967102,0.999557375907898,0.2716105282306671,0.45496267080307007,0.153610497713089,0.9975867867469788,0.34664347767829895,0.5895129442214966,-0.14694514870643616,0.9598382711410522,0.3682188093662262,0.4237394630908966,0.2122848927974701,0.07031727582216263,0.334096223115921,0.7455965876579285,-0.08487842977046967,0.9241761565208435,0.3510764539241791,0.5268821716308594,0.22103139758110046,0.12230809032917023,0.45518651604652405,0.594132661819458,-0.10630550980567932,0.9969102144241333,0.4557977020740509,0.5331389307975769,0.1062125414609909,0.9904122352600098,0.7425915002822876,0.5808507800102234,-0.01857290230691433,0.9147912859916687,0.7272776365280151,0.5610165596008301,0.17738965153694153,0.5224263072013855
good_form,0.24093374609947205,0.5822511315345764,-0.14175920188426971,0.9995511174201965,0.2715194821357727,0.45948147773742676,0.16547979414463043,0.9975600838661194,0.34634265303611755,0.5899277925491333,-0.15078897774219513,0.9582211971282959,0.36825698614120483,0.4225722551345825,0.21610312163829803,0.07028742134571075,0.3337315320968628,0.7456744313240051,-0.09152235090732574,0.9191047549247742,0.3513571619987488,0.5290679335594177,0.2222815304994583,0.12111720442771912,0.4556863605976105,0.5951443314552307,-0.10916343331336975,0.9968037009239197,0.4559704065322876,0.5324714183807373,0.10904993116855621,0.9901448488235474,0.742268443107605,0.580496609210968,-0.02173146791756153,0.9135615229606628,0.7269448637962341,0.557735025882721,0.1838512271642685,0.5194745063781738
good_form,0.23993128538131714,0.586979866027832,-0.14111989736557007,0.9995349645614624,0.2719854414463043,0.46099936962127686,0.17072151601314545,0.99750816822052,0.34407585859298706,0.5901443958282471,-0.17449362576007843,0.9565500020980835,0.36816903948783875,0.4237689971923828,0.23276753723621368,0.06933806836605072,0.333268940448761,0.7457109689712524,-0.16240301728248596,0.9176433682441711,0.34759730100631714,0.5309412479400635,0.25258299708366394,0.12141928821802139,0.456717312335968,0.5981014370918274,-0.10904625058174133,0.9966141581535339,0.4567505419254303,0.5342102646827698,0.10900458693504333,0.9895315170288086,0.7419658899307251,0.5852701663970947,-0.04858969897031784,0.9077678918838501,0.7269365191459656,0.563391923904419,0.17059262096881866,0.5028022527694702
good_form,0.2401602417230606,0.5892238020896912,-0.13155215978622437,0.9995203614234924,0.27197161316871643,0.4666956067085266,0.16731053590774536,0.9974796772003174,0.34382298588752747,0.5893242955207825,-0.17137376964092255,0.9562867879867554,0.36797770857810974,0.4244332015514374,0.22160397469997406,0.07002673298120499,0.3330591320991516,0.7451484799385071,-0.15813925862312317,0.9169899821281433,0.34570011496543884,0.536745548248291,0.21916168928146362,0.12148840725421906,0.4567079246044159,0.5985820889472961,-0.10830584168434143,0.9964064359664917,0.4564041793346405,0.5349230766296387,0.10825667530298233,0.9889130592346191,0.7395738959312439,0.5858865976333618,-0.04900073632597923,0.9007883667945862,0.7232197523117065,0.5644406676292419,0.15355940163135529,0.48538681864738464
good_form,0.23976553976535797,0.5938366651535034,-0.12478446215391159,0.9995037913322449,0.2718951106071472,0.4696637988090515,0.1657961905002594,0.9974879026412964,0.3427281379699707,0.589409351348877,-0.16574391722679138,0.9560001492500305,0.367335706949234,0.4259938895702362,0.2101467400789261,0.07307791709899902,0.3308544456958771,0.7451196908950806,-0.14362230896949768,0.9159834980964661,0.3457084894180298,0.5366501808166504,0.20997212827205658,0.1255842000246048,0.45676249265670776,0.6027194857597351,-0.1075952872633934,0.9962524175643921,0.45595937967300415,0.5423471927642822,0.10758387297391891,0.9886197447776794,0.7388352155685425,0.586360514163971,-0.058350276201963425,0.896927535533905,0.7220728993415833,0.5683184266090393,0.13549678027629852,0.47549399733543396
good_form,0.23990851640701294,0.5932519435882568,-0.12288223952054977,0.9995034337043762,0.2717915177345276,0.4743214249610901,0.1649968922138214,0.9975140690803528,0.3427162170410156,0.5887799859046936,-0.16816096007823944,0.9562456607818604,0.36627331376075745,0.42674222588539124,0.20357993245124817,0.07471825927495956,0.33000248670578003,0.7442744374275208,-0.1645938605070114,0.9163833856582642,0.3478197753429413,0.5393901467323303,0.20057712495326996,0.12799814343452454,0.456879585981369,0.6093541383743286,-0.10713746398687363,0.9963036775588989,0.45577192306518555,0.5473452806472778,0.10712452977895737,0.9887162446975708,0.7388831973075867,0.5874071717262268,-0.05653470382094383,0.8959501385688782,0.7217728495597839,0.5691382884979248,0.13856768608093262,0.4694729447364807
